0.016007	0.017453	0.008727	1.090354	0.545177	68.117308	34.058654	0.130173
0.032041	0.055851	0.034907	3.479457	1.632777	149.002319	67.830837	0.130173
0.048037	0.104720	0.074176	6.534434	2.454983	190.983788	51.400755	0.130173
0.064051	0.164061	0.122173	10.222019	2.997162	230.272585	33.856571	0.130173
0.080041	0.233874	0.178896	14.590459	3.547417	273.198261	34.412448	0.130173
0.096055	0.303687	0.235619	18.912883	3.542101	269.915352	-0.331989	0.130173
0.112009	0.380482	0.296706	23.782231	3.828916	305.211687	17.977634	0.130173
0.128038	0.460767	0.357792	28.662973	3.811000	304.494484	-1.117697	0.130830
0.144046	0.544543	0.414516	33.916438	3.543428	328.177516	-16.714891	0.130830
0.160030	0.624828	0.466876	38.971913	3.275768	316.283451	-16.745509	0.131488
0.175988	0.705113	0.514872	44.048876	3.007680	318.145287	-16.799618	0.132145
0.192031	0.785398	0.558505	48.802397	2.719768	296.298782	-17.946284	0.132803
0.208039	0.862193	0.589049	53.688849	1.908000	305.250622	-50.710127	0.132803
0.223990	0.942478	0.615229	58.897133	1.641273	326.517744	-16.721666	0.132803
0.240036	1.019272	0.637045	63.316865	1.359630	275.441324	-17.552227	0.133460
0.256055	1.092576	0.645772	67.982907	0.544768	291.281704	-50.868410	0.133460
0.272039	1.169371	0.645772	72.920220	0.000000	308.890950	-34.082112	0.133460
0.287990	1.246165	0.637045	77.868674	-0.547091	310.228455	-34.298217	0.133460
0.304029	1.315978	0.628319	81.777437	-0.544089	243.703713	0.187149	0.201834
0.320038	1.354375	0.593412	84.313940	-2.180435	158.442299	-102.214123	0.201834
0.336062	1.361357	0.519235	84.662329	-4.629087	21.741665	-152.811540	0.201834
0.352032	1.347394	0.418879	84.072771	-6.284060	-36.916580	-103.630082	0.202491
0.368182	1.312488	0.292343	80.977356	-7.835069	-191.666536	-96.037758	0.203149
0.384043	1.263618	0.148353	79.379417	-9.078221	-100.746444	-78.377883	0.204464
0.400014	1.200787	-0.008727	74.909252	-9.835304	-279.892610	-47.403577	0.204464
0.416040	1.127483	-0.178896	70.091798	-10.618345	-300.602377	-48.860713	0.204464
0.432039	1.054179	-0.349066	65.644303	-10.636265	-277.985807	-1.120044	0.204464
0.448037	0.977384	-0.510509	60.864146	-10.091446	-298.797211	34.055427	0.203806
0.464037	0.907571	-0.667588	56.509968	-9.817477	-272.136074	17.123070	0.202491
0.480018	0.841249	-0.815941	52.442318	-9.283085	-254.530433	33.439192	0.200519
0.495997	0.785398	-0.946841	48.968124	-8.191983	-217.422477	68.283526	0.198547
0.512046	0.729548	-1.064651	45.286689	-7.340627	-229.387186	53.047276	0.197232
0.528061	0.677188	-1.165007	42.125579	-6.266402	-197.384321	67.076170	0.195260
0.544031	0.624828	-1.252274	38.977085	-5.464400	-197.150559	50.219323	0.193945
0.560012	0.572468	-1.322087	35.685310	-4.368511	-205.980535	68.574490	0.191972
0.576034	0.520108	-1.378810	32.337400	-3.540332	-208.957023	51.690092	0.191315
0.592037	0.464258	-1.418080	28.897211	-2.453909	-214.971546	67.888704	0.190000
0.608036	0.408407	-1.439897	25.425744	-1.363624	-216.980216	68.147100	0.189343
0.624050	0.356047	-1.439897	22.144471	0.000000	-204.900285	85.151974	0.188685
0.640034	0.300197	-1.431170	18.703315	0.545961	-215.287514	34.156741	0.146609
0.656017	0.268781	-1.396263	16.751099	2.183982	-122.143276	102.485184	0.145952
0.672041	0.254818	-1.348267	15.843725	2.995292	-56.625959	50.630908	0.145294
0.687995	0.254818	-1.278454	15.916296	4.375904	4.548772	86.537053	0.144637
0.704033	0.261799	-1.191187	16.268232	5.441231	21.943878	66.425186	0.143322
0.720035	0.282743	-1.082104	17.612141	6.816840	83.983839	85.964835	0.142007
0.736042	0.321141	-0.955568	20.000851	7.905065	149.229063	67.984283	0.140035
0.752021	0.366519	-0.807215	22.867398	9.284247	179.394636	86.312192	0.138062
0.768016	0.425860	-0.645772	26.544604	10.093339	229.897238	50.584038	0.136090
0.783997	0.495674	-0.462512	30.923407	11.467341	274.000579	85.977209	0.134118
0.800032	0.575959	-0.270526	35.810940	11.972948	304.804038	31.531469	0.132803
0.816032	0.656244	-0.069813	40.889583	12.544554	317.415158	35.725388	0.131488
0.832032	0.729548	0.130900	45.453557	12.544554	285.248362	0.000000	0.130830
0.848033	0.806342	0.327249	50.234080	12.271079	298.764040	-17.091097	0.130830
0.864039	0.879646	0.519235	54.781412	11.994641	284.101707	-17.270945	0.132145
0.880095	0.949459	0.698132	58.942985	11.142018	259.191162	-53.103024	0.133460
