0.015993	0.250000	0.400000	1.516835	25.010942	26.345465	1563.868085	0.155813	1	2
0.031961	1.000000	0.800000	1.938178	25.050100	26.386712	2.452274	0.152526	4	4
0.047984	2.250000	1.200000	2.359521	24.964114	26.296138	-5.366418	0.149239	9	6
0.064010	3.750000	1.800000	2.780864	37.439161	26.291215	778.425513	0.145952	15	9
0.080008	5.750000	2.800000	3.202207	62.507813	26.337231	1566.986630	0.142664	23	14
0.095957	8.250000	4.200000	3.623550	87.779798	26.418146	1584.549792	0.139377	33	21
0.112019	11.000000	5.400000	4.044893	74.710497	26.232288	-813.678327	0.136090	44	27
0.127971	14.000000	6.800000	4.466236	87.763290	26.413178	818.254328	0.132803	56	34
0.144016	18.000000	8.600000	4.803310	112.184481	21.008066	1522.043707	0.130173	72	43
0.159948	22.250000	10.400000	4.803310	112.980166	0.000000	49.942541	0.130173	89	52
0.176010	27.000000	12.400000	4.719042	124.517495	-5.246458	718.299652	0.130830	108	62
0.191943	31.750000	14.400000	4.719042	125.525639	0.000000	63.273954	0.130830	127	72
0.207942	37.000000	16.400000	4.719042	125.007813	0.000000	-32.366124	0.130830	148	82
0.223936	42.500000	18.400000	4.634773	125.046893	-5.268763	2.443391	0.131488	170	92
0.240022	48.000000	20.200000	4.634773	111.898545	0.000000	-817.378296	0.131488	192	101
0.255944	53.500000	21.600000	4.634773	87.928652	0.000000	-1505.457426	0.131488	214	108
0.271994	59.250000	23.000000	4.550505	87.227414	-5.250380	-43.690832	0.132145	237	115
0.287928	65.000000	24.000000	4.550505	62.758880	0.000000	-1535.617795	0.132145	260	120
0.303981	70.500000	24.800000	4.466236	49.834922	-5.249399	-805.080581	0.132803	282	124
0.319954	75.750000	25.400000	4.466236	37.563388	0.000000	-768.267301	0.132803	303	127
0.335999	81.000000	25.400000	4.466236	0.000000	0.000000	-2341.127343	0.132803	324	127
0.351933	86.250000	25.200000	4.466236	-12.551776	0.000000	-787.735413	0.132803	345	126
0.367957	91.500000	24.800000	4.129162	-24.962556	-21.035597	-774.511988	0.135433	366	124
0.383950	96.750000	24.000000	3.707819	-50.021885	-26.345465	-1566.893541	0.138720	387	120
0.399946	101.750000	22.600000	3.286476	-87.521880	-26.340524	-2344.335827	0.142007	407	113
0.416001	106.500000	21.000000	2.865133	-99.657428	-26.243726	-755.873380	0.145294	426	105
0.432006	111.000000	19.000000	2.443789	-124.960950	-26.325712	-1580.976077	0.148581	444	95
0.447989	114.750000	16.600000	2.022446	-150.159545	-26.361948	-1576.587300	0.151869	459	83
0.463934	118.500000	13.600000	1.601103	-188.146754	-26.424774	-2382.390088	0.155156	474	68
0.479975	121.250000	10.000000	1.179760	-224.424911	-26.266630	-2261.589471	0.158443	485	50
0.495962	124.000000	6.200000	0.758417	-237.693126	-26.355352	-829.937731	0.161730	496	31
0.511989	125.750000	1.800000	0.337074	-274.536719	-26.289575	-2298.845300	0.165017	503	9
0.527944	127.250000	-2.800000	-0.000000	-288.310874	-21.126569	-863.312758	0.167647	509	-14
0.543939	128.000000	-7.800000	-0.421343	-312.597687	-26.342170	-1518.400278	0.170934	512	-39
0.559993	128.500000	-13.000000	-0.842686	-323.906815	-26.245360	-704.442988	0.174221	514	-65
0.575973	128.250000	-18.200000	-1.264029	-325.406758	-26.366897	-93.863826	0.177509	513	-91
0.591953	128.250000	-23.200000	-1.685372	-312.891114	-26.366897	783.206793	0.180796	513	-116
0.608022	128.000000	-28.000000	-2.106715	-298.711805	-26.220861	882.401428	0.184083	512	-140
0.623993	127.250000	-32.400000	-2.528058	-275.499343	-26.381755	1453.413235	0.187370	509	-162
0.639928	126.500000	-36.400000	-2.949401	-251.019768	-26.441356	1536.214293	0.190657	506	-182
0.655953	125.000000	-40.200000	-3.370744	-237.129485	-26.292856	866.788307	0.193945	500	-201
0.671934	123.500000	-43.400000	-3.792087	-200.237782	-26.365247	2308.472737	0.197232	494	-217
0.687974	121.500000	-46.000000	-3.792087	-162.094763	0.000000	2377.993720	0.197232	486	-230
0.703954	119.250000	-48.200000	-3.707819	-137.672090	5.273379	1528.327471	0.196574	477	-241
0.719922	116.750000	-49.800000	-3.623550	-100.200401	5.277342	2346.673930	0.195917	467	-249
0.735955	114.250000	-50.800000	-3.539281	-62.371359	5.255947	2359.448745	0.195260	457	-254
0.751935	111.250000	-51.000000	-3.539281	-12.515645	0.000000	3119.882010	0.195260	445	-255
0.767976	108.250000	-50.600000	-3.455013	24.936101	5.253326	2334.751312	0.194602	433	-253
0.783954	105.000000	-50.000000	-3.117938	37.551633	21.096158	789.556406	0.191972	420	-250
0.799941	101.750000	-48.400000	-2.696595	100.081316	26.355352	3911.283078	0.188685	407	-242
0.815981	98.500000	-46.400000	-2.275252	124.688279	26.268268	1534.099952	0.185398	394	-232
0.831991	95.500000	-43.600000	-1.853909	174.890693	26.317490	3135.691069	0.182111	382	-218
0.847972	92.750000	-40.200000	-1.432566	212.752644	26.365247	2369.185311	0.178824	371	-201
0.863940	90.000000	-36.200000	-1.011223	250.501002	26.386712	2364.000391	0.175536	360	-181
0.879933	88.000000	-31.400000	-0.589880	300.131307	26.345465	3103.251763	0.172249	352	-157
0.896008	86.500000	-26.000000	-0.168537	335.925350	26.211074	2226.690045	0.168962	346	-130
0.911942	85.500000	-19.800000	0.168537	389.105058	21.154413	3337.498961	0.166332	342	-99
0.927960	85.250000	-13.000000	0.589880	424.522412	26.304346	2211.097136	0.163045	341	-65
0.943981	85.250000	-5.600000	1.011223	461.893764	26.299420	2332.647909	0.159758	341	-28
0.959971	85.750000	2.000000	1.432566	475.297061	26.350407	838.229908	0.156471	343	10
0.975947	86.250000	9.800000	1.853909	488.232349	26.373499	809.669996	0.153183	345	49
0.991966	87.250000	17.200000	2.275252	461.951433	26.302704	-1640.609017	0.149896	349	86
1.007914	88.000000	24.600000	2.696595	464.008026	26.419803	128.956196	0.146609	352	123
1.023971	89.250000	31.600000	3.117938	435.946939	26.240457	-1747.592144	0.143322	357	158
1.039971	90.500000	38.200000	3.539281	412.500000	26.333938	-1465.433689	0.140035	362	191
1.055987	92.000000	44.200000	3.960624	374.625375	26.307631	-2364.799287	0.136747	368	221
1.071926	93.750000	49.600000	3.707819	338.791643	-15.860832	-2248.179402	0.138720	375	248
1.087921	95.500000	54.400000	3.455013	300.093779	-15.805302	-2419.372544	0.140692	382	272
1.103933	97.500000	58.600000	3.286476	262.303273	-10.525681	-2360.136570	0.142007	390	293
1.119971	99.750000	62.000000	3.117938	211.996508	-10.508617	-3136.723049	0.143322	399	310
1.135991	102.000000	64.600000	2.949401	162.297129	-10.520425	-3102.333315	0.144637	408	323
1.151937	104.500000	66.600000	2.780864	125.423304	-10.569247	-2312.418471	0.145952	418	333
1.167942	107.250000	67.800000	2.696595	74.976570	-5.265142	-3151.935884	0.146609	429	339
1.183933	110.250000	68.200000	2.612327	25.014070	-5.269752	-3124.413696	0.147266	441	341
1.199957	113.250000	67.800000	2.612327	-24.962556	0.000000	-3118.860870	0.147266	453	339
1.215969	116.250000	66.600000	2.275252	-74.943792	-21.051362	-3121.486135	0.149896	465	333
1.231967	119.250000	64.600000	1.853909	-125.015627	-26.337231	-3129.880910	0.153183	477	323
1.247959	122.000000	62.000000	1.432566	-162.581291	-26.347112	-2349.028495	0.156471	488	310
1.263969	124.750000	58.400000	1.011223	-224.859463	-26.317490	-3889.954540	0.159758	499	292
1.279958	126.750000	54.200000	0.589880	-262.680593	-26.352055	-2365.446874	0.163045	507	271
1.295968	128.250000	49.200000	0.168537	-312.304809	-26.317490	-3099.576301	0.166332	513	246
1.311922	129.250000	43.200000	-0.168537	-376.081234	-21.127893	-3997.519371	0.168962	517	216
1.327964	129.500000	36.400000	-0.589880	-423.887296	-26.264993	-2980.056246	0.172249	518	182
1.343950	129.250000	28.800000	-1.011223	-475.415989	-26.357001	-3223.363765	0.175536	517	144
1.359943	128.250000	20.600000	-1.432566	-512.724317	-26.345465	-2332.791090	0.178824	513	103
1.375925	126.500000	11.400000	-1.853909	-575.647604	-26.363597	-3937.134693	0.182111	506	57
1.391937	124.500000	2.000000	-2.275252	-587.059705	-26.314203	-712.721813	0.185398	498	10
1.407969	122.250000	-7.800000	-2.696595	-611.277445	-26.281376	-1510.587568	0.188685	489	-39
1.423921	120.000000	-17.200000	-3.117938	-589.267803	-26.413178	1379.741832	0.191972	480	-86
1.439945	117.750000	-26.600000	-3.539281	-586.620070	-26.294497	165.235491	0.195260	471	-133
1.455967	115.750000	-35.400000	-3.960624	-549.244788	-26.297779	2332.747565	0.198547	463	-177
1.471970	113.750000	-43.600000	-4.044893	-512.403924	-5.265800	2302.122362	0.199204	455	-218
1.487916	111.750000	-51.400000	-3.707819	-489.150884	21.138493	1458.236550	0.196574	447	-257
1.503975	109.500000	-58.200000	-3.370744	-423.438570	20.989751	4091.930628	0.193945	438	-291
1.519963	107.500000	-64.600000	-3.117938	-400.300225	15.812222	1447.231993	0.191972	430	-323
1.535956	105.250000	-70.000000	-2.780864	-337.647721	21.076372	3917.495422	0.189343	421	-350
1.551929	102.750000	-74.800000	-2.443789	-300.507106	21.102762	2325.212242	0.186713	411	-374
1.567967	100.250000	-78.600000	-2.106715	-236.937274	21.017235	3963.700696	0.184083	401	-393
1.583950	98.000000	-81.600000	-1.685372	-187.699431	26.361948	3080.638386	0.180796	392	-408
1.599935	95.250000	-84.000000	-1.264029	-150.140757	26.358650	2349.619874	0.177509	381	-420
1.615961	92.750000	-85.400000	-0.842686	-87.358043	26.291215	3917.553587	0.174221	371	-427
1.631916	90.500000	-86.200000	-0.421343	-50.141022	26.408212	2332.624353	0.170934	362	-431
1.647980	88.500000	-86.000000	-0.000000	12.450199	26.229022	3896.365838	0.167647	354	-430
1.663968	87.250000	-85.600000	-0.084269	25.018764	-5.270741	786.124898	0.168304	349	-428
1.679962	85.750000	-84.400000	-0.589880	75.028136	-31.612581	3126.758252	0.172249	343	-422
1.695962	84.500000	-82.400000	-1.011223	125.000000	-26.333938	3123.241528	0.175536	338	-412
1.711967	83.500000	-79.600000	-1.432566	174.945330	-26.325712	3120.607909	0.178824	334	-398
1.727968	82.500000	-76.200000	-1.853909	212.486720	-26.332293	2346.190238	0.182111	330	-381
1.743932	81.500000	-71.800000	-2.190984	275.620145	-21.114659	3954.737268	0.184740	326	-359
1.759964	80.250000	-66.800000	-1.853909	311.876248	21.025101	2261.483419	0.182111	321	-334
1.775905	79.250000	-61.000000	-1.432566	363.841666	26.431404	3259.859396	0.178824	317	-305
1.791919	78.250000	-54.400000	-1.011223	412.139378	26.310916	3015.968022	0.175536	313	-272
1.807924	77.500000	-47.000000	-0.589880	462.355514	26.325712	3137.528014	0.172249	310	-235
1.823922	77.250000	-39.000000	-0.168537	500.062508	26.337231	2356.981742	0.168962	309	-195
1.840002	77.250000	-30.000000	0.084269	559.701493	15.721754	3708.892085	0.166990	309	-150
1.855937	77.750000	-20.600000	0.589880	589.896454	31.729628	1894.883076	0.163045	311	-103
1.871988	78.500000	-10.600000	1.011223	623.014142	26.250266	2063.278804	0.159758	314	-53
1.887947	79.500000	-0.200000	1.432566	651.669904	26.401593	1795.586297	0.156471	318	-1
1.903924	80.250000	10.000000	1.853909	638.417725	26.371848	-829.453505	0.153183	321	50
1.919953	81.250000	20.000000	2.275252	623.869237	26.286295	-907.635440	0.149896	325	100
1.935966	81.750000	29.600000	2.696595	599.512896	26.312559	-1521.035486	0.146609	327	148
1.951926	82.500000	38.600000	3.117938	563.909774	26.399938	-2230.772014	0.143322	330	193
1.967913	83.000000	47.000000	3.539281	525.426909	26.355352	-2407.134864	0.140035	332	235
1.983918	83.750000	54.600000	3.539281	474.851609	0.000000	-3159.968790	0.140035	335	273
1.999921	84.500000	61.600000	3.202207	437.417984	-21.063201	-2339.162953	0.142664	338	308
2.015917	85.500000	68.000000	2.865133	400.100025	-21.072419	-2332.955684	0.145294	342	340
2.031936	86.750000	73.400000	2.528058	337.099694	-21.042163	-3932.850421	0.147924	347	367
2.047899	88.250000	78.200000	2.190984	300.695358	-21.115981	-2280.544766	0.150554	353	391
2.063954	90.000000	82.000000	1.769641	236.686391	-26.243726	-3986.855651	0.153841	360	410
2.079960	91.500000	85.200000	1.348298	199.925028	-26.324067	-2296.723880	0.157128	366	426
2.095945	93.500000	87.400000	0.926955	137.629027	-26.358650	-3897.153638	0.160415	374	437
2.111950	95.250000	89.000000	0.505612	99.968760	-26.325712	-2353.031393	0.163702	381	445
2.127930	96.750000	89.800000	0.084269	50.062578	-26.366897	-3123.040146	0.166990	387	449
2.143954	98.000000	89.800000	-0.252806	0.000000	-21.035597	-3124.224802	0.169619	392	449
2.160046	99.000000	89.400000	-0.084269	-24.857072	10.473354	-1544.685051	0.168304	396	447
2.175976	99.500000	88.400000	0.252806	-62.774639	21.159725	-2380.261595	0.165675	398	442
2.191955	100.250000	86.600000	0.674149	-112.647850	26.368547	-3121.172242	0.162388	401	433
2.207903	100.750000	84.200000	1.095492	-150.489090	26.419803	-2372.789017	0.159100	403	421
2.223939	101.250000	81.000000	1.516835	-199.551010	26.274820	-3059.486199	0.155813	405	405
