0.015993	0.017453	0.008727	0.218262	0.545654	13.647324	34.118309	0.130173
0.031939	0.048869	0.030543	0.394029	1.368156	11.022657	51.580452	0.130173
0.047966	0.094248	0.069813	0.566276	2.450234	10.747332	67.515972	0.130173
0.064007	0.150098	0.113446	0.696347	2.720107	8.108653	16.823901	0.130173
0.079942	0.216421	0.165806	0.832413	3.285841	8.538799	35.502629	0.130173
0.095943	0.289725	0.226893	0.916241	3.817669	5.238893	33.237176	0.130173
0.111983	0.366519	0.287979	0.957537	3.808387	2.574604	-0.578701	0.130173
0.128010	0.450295	0.353429	1.045433	4.083724	5.484254	17.179596	0.130830
0.143995	0.530580	0.410152	1.004506	3.548527	-2.560359	-33.481224	0.130830
0.159944	0.617847	0.466876	1.094319	3.556537	5.631255	0.502208	0.131488
0.175997	0.698132	0.519235	1.000251	3.261688	-5.859835	-18.367190	0.132145
0.191988	0.778417	0.562869	1.004129	2.728612	0.242521	-33.336014	0.132145
0.207959	0.855211	0.597775	0.961674	2.185623	-2.658257	-33.998422	0.132803
0.223990	0.935496	0.623955	1.001624	1.633082	2.492019	-34.467028	0.133460
0.239994	1.012291	0.645772	0.959691	1.363198	-2.620127	-16.863559	0.133460
0.255952	1.085595	0.658862	0.918709	0.820276	-2.568097	-34.021893	0.133460
0.271993	1.155408	0.658862	0.870434	0.000000	-3.009496	-51.136233	0.134118
0.287949	1.228712	0.650135	0.918825	-0.546919	3.032745	-34.276725	0.133460
0.303991	1.302016	0.641409	0.913899	-0.543987	-0.307054	0.182770	0.201176
0.319941	1.347394	0.606502	0.569010	-2.188501	-21.623117	-103.104276	0.201834
0.335989	1.354375	0.536689	0.087005	-4.350272	-30.035189	-134.706610	0.201834
0.351991	1.347394	0.440696	-0.087256	-5.998819	-10.889951	-103.021318	0.202491
0.368013	1.315978	0.318523	-0.392160	-7.625331	-19.030352	-101.517363	0.203149
0.384000	1.267109	0.178896	-0.611362	-8.733742	-13.711272	-69.332068	0.203806
0.400105	1.204277	0.021817	-0.780278	-9.753470	-10.488396	-63.317446	0.204464
0.415989	1.134464	-0.143990	-0.879038	-10.438572	-6.217581	-43.131591	0.205121
0.431935	1.061160	-0.318523	-0.919401	-10.945248	-2.531242	-31.774486	0.204464
0.447985	0.980875	-0.484329	-1.000438	-10.330609	-5.049042	38.295250	0.203806
0.463936	0.907571	-0.645772	-0.919113	-10.121181	5.098446	13.129486	0.202491
0.479933	0.841249	-0.794125	-0.829187	-9.273800	5.621415	52.971205	0.201176
0.495954	0.785398	-0.929388	-0.697217	-8.442857	8.237330	51.865874	0.199204
0.511996	0.733038	-1.047198	-0.652785	-7.343830	2.769710	68.509356	0.197232
0.528082	0.673697	-1.156281	-0.737799	-6.781243	-5.284990	34.973705	0.195917
0.543990	0.617847	-1.247910	-0.702169	-5.759982	2.239759	64.197995	0.193945
0.559983	0.565487	-1.322087	-0.654785	-4.638060	2.962811	70.150786	0.191972
0.575988	0.506145	-1.383173	-0.741533	-3.816715	-5.420073	51.318023	0.191315
0.591970	0.450295	-1.426807	-0.698918	-2.730148	2.666451	67.986900	0.190000
0.607969	0.394444	-1.448623	-0.698175	-1.363624	0.046418	85.413130	0.189343
0.623986	0.338594	-1.457350	-0.697391	-0.544837	0.048986	51.119885	0.188685
0.639932	0.282743	-1.448623	-0.700496	0.547262	-0.194729	68.487326	0.188685
0.656006	0.230383	-1.431170	-0.651485	1.085809	3.049056	33.504200	0.146609
0.671985	0.198968	-1.378810	-0.393215	3.276793	16.163100	137.116479	0.145952
0.687943	0.185005	-1.322087	-0.174992	3.554531	13.674827	17.404283	0.145294
0.703986	0.181514	-1.234820	-0.043516	5.439535	8.195225	117.497007	0.143979
0.719938	0.188496	-1.134464	0.087529	6.291150	8.214978	53.386114	0.142664
0.735941	0.209440	-1.012291	0.261750	7.634384	10.886787	83.936361	0.141349
0.751978	0.247837	-0.872665	0.478858	8.706512	13.537936	66.853428	0.139377
0.768013	0.296706	-0.711222	0.609532	10.068161	8.149280	84.917255	0.136747
0.783948	0.356047	-0.536689	0.744791	10.952804	8.488155	55.515717	0.134775
0.800001	0.429351	-0.340339	0.913273	12.231330	10.495359	79.644081	0.133460
0.815936	0.509636	-0.135263	1.007658	12.869544	5.923143	40.051095	0.131488
0.831985	0.593412	0.074176	1.044000	13.050004	2.264463	11.244285	0.131488
0.847993	0.666716	0.279253	0.915840	12.810856	-8.006020	-14.939248	0.130830
0.863932	0.740020	0.479966	0.919805	12.592563	0.248741	-13.695534	0.131488
0.880019	0.806342	0.667588	0.824548	11.663013	-5.921346	-57.782673	0.133460
0.895931	0.865683	0.846485	0.745867	11.242851	-4.944741	-26.405359	0.133460
0.912020	0.925025	1.007928	0.737662	10.034369	-0.510008	-75.112352	0.133460
0.927947	0.980875	1.160644	0.701332	9.588517	-2.281042	-27.993446	0.139377
0.943945	1.029744	1.291544	0.610942	8.182254	-5.650076	-87.902444	0.142007
0.959995	1.078613	1.404990	0.608962	7.068312	-0.123326	-69.404488	0.143979
0.975989	1.127483	1.505346	0.611094	6.274630	0.133310	-49.623711	0.145952
0.991993	1.176352	1.588250	0.610713	5.180151	-0.023859	-68.387828	0.147924
1.008008	1.221730	1.649336	0.566701	3.814332	-2.748163	-85.283758	0.186055
1.024001	1.256637	1.692969	0.436523	2.728271	-8.139651	-67.908537	0.184740
1.040000	1.277581	1.727876	0.261816	2.181798	-10.919904	-34.156675	0.184083
1.055936	1.284562	1.745329	0.087617	1.095212	-10.931151	-68.184381	0.183426
1.072017	1.284562	1.740966	0.000000	-0.271334	-5.448475	-84.978900	0.183426
