0.016001, 0.003491, 0.000000, 0.043631, 0.000000, 2.726736, 0.000000, 2.542892, 0.000000
0.031996, 0.024435, 0.008727, 0.261881, 0.545586, 13.644934, 34.109777, 2.531104, 0.000000
0.048095, 0.062832, 0.034907, 0.477014, 1.626184, 13.363115, 67.122074, 2.519484, 0.000000
0.064143, 0.108210, 0.074176, 0.565535, 2.447028, 5.516038, 51.149303, 2.514703, 0.000000
0.080141, 0.164061, 0.122173, 0.698219, 3.000160, 8.293760, 34.575040, 2.507537, 0.000000
0.096002, 0.226893, 0.170170, 0.792281, 3.026074, 5.930403, 1.633818, 2.502456, 0.000000
0.112000, 0.296706, 0.222529, 0.872774, 3.272901, 5.031418, 15.428666, 2.498109, 0.000000
0.128157, 0.373500, 0.279253, 0.950603, 3.510751, 4.817081, 14.721133, 2.493905, 0.000000
0.144009, 0.446804, 0.335976, 0.924853, 3.578299, -1.624435, 4.261198, 2.495296, 0.000000
0.160159, 0.527089, 0.392699, 0.994243, 3.512272, 4.296628, -4.088348, 2.491548, 0.000000
0.176040, 0.603884, 0.440696, 0.967124, 3.022263, -1.707652, -30.855095, 2.493013, 0.000000
0.192022, 0.677188, 0.484329, 0.917330, 2.730148, -3.115644, -18.277710, 2.495702, 0.000000
0.207943, 0.753982, 0.519235, 0.964694, 2.192487, 2.974965, -33.770580, 2.493144, 0.000000
0.223936, 0.827286, 0.549779, 0.916699, 1.909789, -3.001023, -17.676331, 2.495736, 0.000000
0.240133, 0.900590, 0.571595, 0.905153, 1.346954, -0.712833, -34.749355, 2.496360, 0.000000
0.256032, 0.973894, 0.584685, 0.922119, 0.823320, 1.067084, -32.935015, 2.495444, 0.000000
0.271991, 1.043707, 0.593412, 0.874907, 0.546817, -2.958341, -17.325878, 2.497994, 0.000000
0.287988, 1.117011, 0.589049, 0.916470, -0.272759, 2.598182, -51.233072, 2.495749, 0.000000
0.303981, 1.179843, 0.580322, 0.785742, -0.545654, -8.174062, -17.063420, 2.502809, 0.000000
0.319998, 1.207768, 0.545415, 0.348695, -2.179346, -27.286418, -101.997371, 2.526415, 0.000000
0.335992, 1.211259, 0.479966, 0.043650, -4.092150, -19.072512, -119.595097, 2.542891, 0.000000
0.352181, 1.197296, 0.383972, -0.172495, -5.929527, -13.351345, -113.495384, 2.554566, 0.000000
0.368130, 1.158899, 0.261799, -0.481500, -7.660232, -19.374569, -108.514998, 2.571256, 0.000000
0.383993, 1.099557, 0.122173, -0.748171, -8.802014, -16.810869, -71.977623, 2.585659, 0.000000
0.399962, 1.036726, -0.030543, -0.786923, -9.563298, -2.426682, -47.672662, 2.587752, 0.000000
0.416182, 0.966912, -0.191986, -0.860828, -9.953326, -4.556437, -24.046132, 2.591744, 0.000000
0.431994, 0.893609, -0.349066, -0.927192, -9.934204, -4.197074, 1.209370, 2.595328, 0.000000
0.447972, 0.820305, -0.506145, -0.917560, -9.830995, 0.602883, 6.459462, 2.594808, 0.000000
0.463994, 0.757473, -0.650135, -0.784320, -8.986997, 8.316052, 52.677433, 2.587611, 0.000000
0.479980, 0.694641, -0.781035, -0.786086, -8.188396, -0.110488, 49.956282, 2.587707, 0.000000
0.495999, 0.635300, -0.903208, -0.740885, -7.626759, 2.821703, 35.060679, 2.585265, 0.000000
0.511985, 0.572468, -1.012291, -0.786086, -6.823663, -2.827528, 50.237433, 2.587707, 0.000000
0.527976, 0.520108, -1.103921, -0.654867, -5.730085, 8.205813, 68.387112, 2.580619, 0.000000
0.543974, 0.471239, -1.178097, -0.610942, -4.636610, 2.745670, 68.350693, 2.578247, 0.000000
0.560004, 0.422370, -1.239184, -0.609722, -3.810763, 0.076082, 51.518892, 2.578181, 0.000000
0.576005, 0.376991, -1.282817, -0.567197, -2.726907, 2.657675, 67.736769, 2.575884, 0.000000
0.592011, 0.328122, -1.313360, -0.610636, -1.908238, -2.713963, 51.147585, 2.578230, 0.000000
0.607997, 0.275762, -1.326450, -0.655072, -0.818840, -2.779645, 68.147048, 2.580631, 0.000000
0.623992, 0.219911, -1.317724, -0.698350, 0.545586, -2.705738, 85.303248, 2.582968, 0.000000
0.640129, 0.167552, -1.304634, -0.648942, 0.811177, 3.061785, 16.458542, 2.580299, 0.000000
0.655997, 0.136136, -1.265364, -0.395966, 2.474786, 15.942532, 104.840488, 2.566636, 0.000000
0.672127, 0.125664, -1.204277, -0.129845, 3.787137, 16.498518, 81.360880, 2.552262, 0.000000
0.687997, 0.125664, -1.125737, 0.000000, 4.948949, 8.181771, 73.208033, 2.545249, 0.000000
0.704009, 0.143117, -1.021018, 0.218003, 6.540080, 13.614955, 99.371153, 2.533474, 0.000000
0.720125, 0.171042, -0.898845, 0.346553, 7.580854, 7.976588, 64.580209, 2.526531, 0.000000
0.736088, 0.212930, -0.759218, 0.524812, 8.746873, 11.167015, 73.045112, 2.516903, 0.000000
0.752153, 0.265290, -0.602139, 0.651850, 9.777755, 7.907745, 64.169406, 2.510041, 0.000000
0.768153, 0.328122, -0.427606, 0.785398, 10.908308, 8.346740, 70.659557, 2.502828, 0.000000
0.783996, 0.397935, -0.235619, 0.881313, 12.118047, 6.054052, 76.357957, 2.497648, 0.000000
0.799987, 0.474730, -0.039270, 0.960471, 12.278753, 4.950213, 10.049788, 2.493372, 0.000000
0.815956, 0.548033, 0.161443, 0.918077, 12.568906, -2.654814, 18.169776, 2.495662, 0.000000
0.831987, 0.621337, 0.357792, 0.914526, 12.248116, -0.221488, -20.010647, 2.495854, 0.000000
0.847950, 0.687660, 0.545415, 0.830953, 11.753611, -5.235419, -30.978165, 2.500368, 0.000000
0.863993, 0.750492, 0.724312, 0.783293, 11.151047, -2.970760, -37.559313, 2.502942, 0.000000
0.879990, 0.809833, 0.885755, 0.741904, 10.092077, -2.587299, -66.198042, 2.505177, 0.000000
