0.015997	0.003491	0.000000	0.043641	0.000000	2.728100	0.000000	12.714095
0.031991	0.024435	0.008727	0.261898	0.545620	13.646129	34.114043	12.714093
0.047948	0.062832	0.039270	0.481259	1.914098	13.747028	85.760357	12.714096
0.063993	0.111701	0.074176	0.609152	2.175543	7.970899	16.294474	12.714135
0.079946	0.164061	0.122173	0.656427	3.008622	2.963375	52.220876	12.714083
0.095960	0.230383	0.174533	0.828307	3.269631	10.733102	16.298797	12.714189
0.112130	0.303687	0.231256	0.906665	3.507928	4.845883	14.736975	12.714193
0.128009	0.380482	0.287979	0.967246	3.572215	3.815186	4.048530	12.714149
0.143952	0.457276	0.344703	0.963363	3.557875	-0.243544	-0.899451	12.714456
0.160004	0.537561	0.401426	1.000313	3.533715	2.301908	-1.505078	12.714515
0.176018	0.617847	0.449422	1.002687	2.997162	0.148224	-33.505266	12.714560
0.192013	0.694641	0.497419	0.960231	3.000722	-2.654317	0.222585	12.714702
0.207966	0.771436	0.536689	0.962759	2.461600	0.158468	-33.794406	12.714848
0.224108	0.848230	0.567232	0.951487	1.892161	-0.698337	-35.276872	12.714990
0.239967	0.925025	0.589049	0.968466	1.375661	1.070625	-32.568223	12.714950
0.255946	1.001819	0.606502	0.961193	1.092264	-0.455162	-17.735598	12.715217
0.271974	1.075123	0.615229	0.914697	0.544463	-2.900893	-34.177801	12.715191
0.288026	1.148427	0.615229	0.913330	0.000000	-0.085198	-33.918676	12.715186
0.303945	1.221730	0.606502	0.920960	-0.548191	0.479344	-34.436246	12.715169
0.319959	1.291544	0.593412	0.871902	-0.817408	-3.063476	-16.811368	12.737258
0.336017	1.315978	0.549779	0.304329	-2.717227	-35.345142	-118.309824	12.737367
0.352012	1.319469	0.471239	0.043647	-4.910273	-16.297753	-137.108220	12.737529
0.367995	1.305506	0.366519	-0.174719	-6.551946	-13.662356	-102.713706	12.737685
0.384016	1.270600	0.239983	-0.435760	-7.898157	-16.293728	-84.027882	12.737898
0.399990	1.214749	0.091630	-0.699268	-9.287153	-16.496033	-86.953577	12.738117
0.416016	1.144936	-0.074176	-0.871249	-10.346080	-10.731364	-66.075551	12.738184
0.431986	1.071632	-0.239983	-0.918019	-10.382359	-2.928635	-2.271716	12.738191
0.448008	1.001819	-0.410152	-0.871466	-10.620996	2.905554	-14.894327	12.737991
0.464039	0.928515	-0.571595	-0.914526	-10.070673	-2.686021	34.328704	12.737689
0.480012	0.862193	-0.724312	-0.830433	-9.560903	5.264710	31.914446	12.737255
0.496010	0.799361	-0.863938	-0.785496	-8.727737	2.808876	52.079394	12.736676
0.512127	0.740020	-0.990474	-0.736380	-7.851112	3.047478	54.391345	12.736118
0.528012	0.684169	-1.103921	-0.703186	-7.141731	2.089663	44.657264	12.735600
0.543957	0.624828	-1.199914	-0.744324	-6.020264	-2.579975	70.333479	12.734894
0.560010	0.568977	-1.282817	-0.695827	-5.164339	3.021041	53.318671	12.734425
0.575986	0.516617	-1.348267	-0.655482	-4.096761	2.525356	66.823909	12.734021
0.592011	0.464258	-1.396263	-0.653477	-2.995105	0.125072	68.746070	12.733618
0.608003	0.411898	-1.431170	-0.654826	-2.182753	-0.084322	50.797390	12.733370
0.623986	0.352557	-1.448623	-0.742554	-1.091991	-5.488833	68.245130	12.733154
