0.703996,-0.020944,-1.518436,-0.785104,2.998660,19.096518, 85.125343, 2.543973
0.719998,-0.052360,-1.448623,-0.392650,4.362778,24.525294, 85.246696, 2.543893
0.736112,-0.062832,-1.370083,-0.129974,4.874011,16.301128, 31.726040, 2.543790
0.752107,-0.055851,-1.265364,0.087294,6.547031,13.583456, 104.596402, 2.543685
0.768148,-0.031416,-1.143191,0.304652,7.616299,13.550166, 66.658442, 2.543548
0.783986,0.013963,-0.999201,0.573034,9.091404,16.945449, 93.137120, 2.543427
0.799985,0.073304,-0.833395,0.741811,10.363540,10.549242, 79.513453, 2.543258
0.816179,0.146608,-0.645772,0.905321,11.585951,10.096922, 75.485433, 2.543089
0.832160,0.237365,-0.440696,1.135813,12.832500,14.422874, 78.001942, 2.543001
0.848103,0.338594,-0.218166,1.269888,13.957817,8.409640, 70.583762, 2.542931
0.863953,0.436332,0.004363,1.233293,14.039715,-2.308838, 5.167041, 2.542917
0.879980,0.527089,0.226893,1.132553,13.884662,-6.285628, -9.674468, 2.542921
0.896135,0.610865,0.436332,1.037150,12.964377,-5.905458, -56.965962, 2.542976
0.911953,0.684169,0.632682,0.926841,12.413045,-6.973669, -34.854742, 2.543138
0.927960,0.753982,0.815941,0.872283,11.448714,-3.408363, -60.244286, 2.543251
0.943984,0.820305,0.986111,0.827790,10.619671,-2.776666, -51.737630, 2.543404
0.959945,0.883137,1.143191,0.787317,9.841466,-2.535710, -48.756657, 2.543571
0.975964,0.942478,1.282817,0.740885,8.716296,-2.898565, -70.239713, 2.543716
0.991984,1.005310,1.409353,0.784418,7.898650,2.717385, -51.039064, 2.543861
1.007938,1.071632,1.518436,0.831422,6.837350,2.946226, -66.522508, 2.543992
1.024156,1.141445,1.610066,0.860934,5.649882,1.819747, -73.219127, 2.546420
1.040072,1.214749,1.688606,0.921134,4.934645,3.782321, -44.938210, 2.546306
1.055994,1.291544,1.745329,0.964634,3.562568,2.732061, -86.174969, 2.546243
1.071992,1.375319,1.780236,1.047328,2.181934,5.169070, -86.300366, 2.546210
1.087925,1.462586,1.797689,1.095418,1.095418,3.018225, -68.192836, 2.546186
1.103976,1.546362,1.797689,1.043870,0.000000,-3.211490, -68.246081, 2.544304
1.119985,1.637119,1.780236,1.133826,-1.090218,5.619091, -68.100290, 2.544286
1.135993,1.727876,1.745329,1.133897,-2.180571,0.004425, -68.113052, 2.544246
1.152179,1.783726,1.679879,0.690109,-4.043608,-27.418008, -115.101767, 2.544160
1.167941,1.818633,1.605703,0.442921,-4.706033,-15.682554, -42.026683, 2.544102
1.183987,1.832596,1.527163,0.174033,-4.894666,-16.757334, -11.755783, 2.546512
1.199979,1.829105,1.422443,-0.043655,-6.548259,-13.612284, -103.401230, 2.546626
1.216164,1.808161,1.304634,-0.258807,-7.278945,-13.293288, -45.145885, 2.546781
1.232164,1.766273,1.160644,-0.523599,-8.999354,-16.549490, -107.525561, 2.546917
1.248165,1.710423,1.003564,-0.698088,-9.816863,-10.904899, -51.091153, 2.547080
1.263969,1.640609,0.820305,-0.883487,-11.595771,-11.731161, -112.560613, 2.547216
1.279977,1.553343,0.619592,-1.090286,-12.538285,-12.918434, -58.877651, 2.547393
1.295965,1.448623,0.401426,-1.309979,-13.645619,-13.741167, -69.260329, 2.547509
1.311977,1.340413,0.174533,-1.351616,-14.170173,-2.600364, -32.760027, 2.547584
1.328146,1.235693,-0.052360,-1.295315,-14.032581,3.482051, 8.509587, 2.547626
1.343981,1.141445,-0.274889,-1.190373,-14.053014,6.627231, -1.290379, 2.547533
1.359947,1.054179,-0.488692,-1.093154,-13.391133,6.089141, 41.455652, 2.547463
1.375975,0.977384,-0.685042,-0.958254,-12.250408,8.416496, 71.170773, 2.547350
1.391928,0.904081,-0.872665,-0.918997,-11.760979,2.460774, 30.679452, 2.547186
1.407962,0.834267,-1.042834,-0.870814,-10.613047,3.005068, 71.593575, 2.547036
1.424096,0.767945,-1.199914,-0.822146,-9.735939,3.016501, 54.364004, 2.546881
1.439977,0.698132,-1.343904,-0.879204,-9.066788,-3.592833, 42.135279, 2.546695
1.455984,0.628319,-1.470440,-0.872283,-7.905065,0.432355, 72.575966, 2.546562
1.471972,0.555015,-1.583886,-0.916986,-7.095722,-2.796009, 50.621893, 2.544070
1.487983,0.474730,-1.675516,-1.002875,-5.722927,-5.364390, 85.740727, 2.544173
1.503931,0.397935,-1.749693,-0.963061,-4.651147,2.496476, 67.204668, 2.544261
1.520133,0.317650,-1.806416,-0.991052,-3.501000,-1.727642, 70.987973, 2.544310
1.536112,0.230383,-1.841322,-1.092264,-2.184529,-6.334069, 82.387581, 2.544361
1.552158,0.139626,-1.858776,-1.131212,-1.087704,-2.427234, 68.355050, 2.544377
1.567918,0.045379,-1.858776,-1.196038,0.000000,-4.113327, 69.016728, 2.544392
1.583963,-0.048869,-1.836959,-1.174793,1.359714,1.324068, 84.743801, 2.546146
1.599963,-0.101229,-1.793326,-0.654498,2.727077,32.518417, 85.460167, 2.546193
1.616160,-0.132645,-1.745329,-0.387923,2.963299,16.458337, 14.584310, 2.546262
1.631922,-0.143117,-1.684243,-0.132876,3.875557,16.181104, 57.877021, 2.546305
1.647940,-0.136136,-1.610066,0.087168,4.630821,13.737335, 47.150987, 2.546409
1.663919,-0.115192,-1.518436,0.262143,5.734388,10.950313, 69.063573, 2.543984
1.679968,-0.080285,-1.409353,0.435000,6.796877,10.770557, 66.202814, 2.543852
1.695961,-0.031416,-1.282817,0.611133,7.911985,11.013098, 69.724737, 2.543713
1.712140,0.024435,-1.134464,0.690408,9.169478,4.899880, 77.723805, 2.543534
1.728084,0.094248,-0.973021,0.875730,10.125624,11.623301, 59.969036, 2.543396
1.744119,0.181514,-0.789761,1.088450,11.428723,13.265988, 81.265885, 2.543225
1.759950,0.279253,-0.589049,1.234773,12.678470,9.242813, 78.943052, 2.543109
1.775956,0.383972,-0.375246,1.308506,13.357668,4.606615, 42.433938, 2.542972
1.791952,0.488692,-0.157080,1.309324,13.638794,0.051139, 17.574801, 2.542906
1.808143,0.589921,0.056723,1.250437,13.205042,-3.637061, -26.789734, 2.542860
1.823975,0.680678,0.266163,1.146502,13.228873,-6.564826, 1.505221, 2.542954
1.840118,0.760964,0.462512,0.994674,12.163138,-9.405183, -66.018355, 2.542984
1.856142,0.837758,0.645772,0.958493,11.436568,-2.257930, -45.342604, 2.543111
1.871982,0.911062,0.820305,0.925553,11.018493,-2.079543, -26.393662, 2.543272
1.887914,0.980875,0.981748,0.876389,10.133251,-3.085872, -55.563752, 2.543406
1.903978,1.043707,1.125737,0.782269,8.963500,-5.859076, -72.818171, 2.543535
1.920147,1.106539,1.261000,0.777189,8.365577,-0.314180, -36.979578, 2.543674
1.936125,1.172861,1.378810,0.830173,7.373246,3.316046, -62.106093, 2.543825
1.952095,1.242674,1.474803,0.874304,6.010840,2.763373, -85.310355, 2.543934
1.968148,1.308997,1.562070,0.826294,5.436147,-2.990697, -35.799723, 2.544030
1.983923,1.385791,1.627520,0.973623,4.148960,9.339357, -81.596608, 2.546373
1.999923,1.462586,1.675516,0.959931,2.999785,-0.855723, -71.823471, 2.546334
2.015988,1.546362,1.706059,1.042961,1.901230,5.168343, -68.381857, 2.546303
2.031962,1.626647,1.719149,1.005198,0.819455,-2.364014, -67.721010, 2.546283
2.047963,1.713913,1.710423,1.090763,-0.545381,5.347469, -85.296919, 2.544203
2.063911,1.801180,1.688606,1.094388,-1.367984,0.227297, -51.580331, 2.544181
2.079940,1.850049,1.636246,0.609760,-3.266572,-30.234418, -118.447018, 2.544115
2.095962,1.881465,1.579523,0.392160,-3.540332,-13.581337, -17.086531, 2.544047
2.112078,1.891937,1.505346,0.129958,-4.602662,-16.269692, -65.917687, 2.546545
2.127965,1.888446,1.418080,-0.043944,-5.492948,-10.946125, -56.038669, 2.546628
2.144137,1.867502,1.308997,-0.259015,-6.745182,-13.298998, -77.432218, 2.546777
2.159985,1.829105,1.178097,-0.484569,-8.259698,-14.232330, -95.565138, 2.546887
2.175962,1.773255,1.029744,-0.699137,-9.285409,-13.429790, -64.199251, 2.547054
2.191968,1.703441,0.863938,-0.872337,-10.359008,-10.820991, -67.074746, 2.547212
2.207990,1.619666,0.671952,-1.045760,-11.982662,-10.824000, -101.339074, 2.547362
2.223909,1.521927,0.466876,-1.227947,-12.882479,-11.444646, -56.524706, 2.547473
2.239974,1.417207,0.248709,-1.303701,-13.580215,-4.715450, -43.432052, 2.547580
2.256101,1.308997,0.026180,-1.341978,-13.798566,-2.373508, -13.539480, 2.547623
2.271950,1.207768,-0.187623,-1.277419,-13.489989,4.073372, 19.469840, 2.547565
2.287956,1.120501,-0.397062,-1.090422,-13.085062,11.682961, 25.298411, 2.547519
2.304101,1.036726,-0.593412,-1.037793,-12.161632,3.259791, 57.196096, 2.547434
2.319957,0.959931,-0.781035,-0.968649,-11.832927,4.360723, 20.730592, 2.547254
2.336109,0.890118,-0.951204,-0.864452,-10.535513,6.451003, 80.325316, 2.547144
2.352097,0.820305,-1.108284,-0.873320,-9.824846,-0.554621, 44.450030, 2.546968
2.367915,0.750492,-1.252274,-0.882705,-9.102899,-0.593361, 45.640804, 2.546795
2.383956,0.680678,-1.383173,-0.870434,-8.160320,0.764994, 58.760638, 2.546669
2.399955,0.610865,-1.496620,-0.872719,-7.090843,-0.142823, 66.846477, 2.546535
2.415950,0.534071,-1.592613,-0.960231,-6.001445,-5.471209, 68.108691, 2.544074
2.431962,0.453786,-1.671153,-1.002812,-4.905060,-2.659321, 68.472710, 2.544164
2.447953,0.373500,-1.732239,-1.004129,-3.820057,-0.082355, 67.850866, 2.544235
2.463952,0.293215,-1.771509,-1.003627,-2.454523,0.031383, 85.351200, 2.544278
2.479915,0.209440,-1.797689,-1.049625,-1.640039,-2.881524, 51.023235, 2.544310
2.495957,0.118682,-1.797689,-1.131494,0.000000,-5.103418, 102.234058, 2.544304
2.512130,0.024435,-1.784599,-1.165495,0.809372,-2.102361, 50.044627, 2.546216
2.527960,-0.031416,-1.749693,-0.705629,2.205091,29.050304, 88.169229, 2.546235
2.544159,-0.059341,-1.701696,-0.344778,2.962933,22.276149, 46.783290, 2.546315
2.559913,-0.069813,-1.644973,-0.132944,3.600559,13.446361, 40.473877, 2.546352
2.576144,-0.066323,-1.570796,0.043012,4.570051,10.840733, 59.730891, 2.544024
2.592016,-0.041888,-1.479167,0.307896,5.773046,16.688731, 75.793552, 2.543946
2.607956,-0.010472,-1.374447,0.394177,6.569621,5.412890, 49.973325, 2.543819
2.623970,0.034907,-1.247910,0.566736,7.901609,10.775501, 83.176501, 2.543671
2.639955,0.094248,-1.099557,0.742461,9.280762,10.993111, 86.277954, 2.543517
2.655951,0.167552,-0.938114,0.916527,10.092708,10.881845, 50.759287, 2.543355
2.671956,0.251327,-0.754855,1.046870,11.450145,8.143918, 84.813317, 2.543199
2.687972,0.349066,-0.554142,1.220510,12.532022,10.841631, 67.549758, 2.543059
2.703930,0.450295,-0.344703,1.268694,13.124421,3.019430, 37.122385, 2.542963
2.719971,0.551524,-0.130900,1.262130,13.328523,-0.409234, 12.723755, 2.542892
2.736073,0.649262,0.082903,1.213991,13.278030,-2.989580, -3.135828, 2.542876
2.751953,0.736529,0.287979,1.099074,12.914118,-7.236615, -22.916377, 2.542951
2.767944,0.820305,0.479966,1.047787,12.005892,-3.207236, -56.796051, 2.543013
2.784145,0.897099,0.663225,0.948022,11.311621,-6.157976, -42.853586, 2.543099
2.799976,0.966912,0.833395,0.881981,10.749138,-4.171627, -35.530483, 2.543282
2.816078,1.033235,0.994838,0.823780,10.026267,-3.614504, -44.893219, 2.543399
2.832108,1.096067,1.138827,0.783928,8.982512,-2.486057, -65.112635, 2.543553
2.848103,1.158899,1.269727,0.785644,8.183788,0.107245, -49.935820, 2.543700
2.863947,1.225221,1.383173,0.837194,7.160212,3.253620, -64.603392, 2.543841
2.879979,1.291544,1.479167,0.827377,5.987594,-0.612362, -73.142343, 2.543934
2.896078,1.361357,1.562070,0.867298,5.149583,2.479755, -52.053602, 2.544026
2.912097,1.438151,1.627520,0.958793,4.085764,5.711611, -66.409862, 2.546390
2.928098,1.514946,1.671153,0.959871,2.726907,0.067407, -84.923259, 2.546340
2.944099,1.595231,1.701696,1.003502,1.908835,2.726736, -51.126302, 2.546304
2.959930,1.679007,1.710423,1.058377,0.551238,3.466304, -85.755589, 2.546284
2.976048,1.766273,1.701696,1.082845,-0.541422,1.518063, -67.791304, 2.544184
2.991900,1.853540,1.675516,1.101015,-1.651523,1.146251, -70.029041, 2.544172
3.007963,1.905900,1.623156,0.651931,-3.259657,-27.957647, -100.114218, 2.544097
3.024074,1.930334,1.562070,0.303328,-3.791603,-21.637590, -33.017568, 2.546478
3.040065,1.937315,1.487893,0.087316,-4.638640,-13.508392, -52.969581, 2.546556
3.055958,1.930334,1.396263,-0.087854,-5.765418,-11.021806, -70.897740, 2.546653
3.071910,1.898918,1.282817,-0.393881,-7.111735,-19.184224, -84.398035, 2.546785
3.087957,1.857030,1.147554,-0.522065,-8.429178,-7.988065, -82.098994, 2.546941
3.104120,1.797689,0.994838,-0.734284,-9.448513,-13.129939, -63.065939, 2.547110
3.120057,1.720895,0.824668,-0.963726,-10.677643,-14.396772, -77.124347, 2.547237
3.136124,1.630138,0.632682,-1.129733,-11.949102,-10.332202, -79.134773, 2.547398
3.152082,1.532399,0.427606,-1.224946,-12.850996,-5.966456, -56.516720, 2.547500
3.168082,1.424189,0.209440,-1.352630,-13.635385,-7.980263, -49.024326, 2.547580
3.183913,1.315978,-0.008727,-1.367070,-13.780946,-0.912114, -9.194697, 2.547580
3.199964,1.218240,-0.218166,-1.217849,-13.048378,9.296696, 45.640043, 2.547592
3.215949,1.134464,-0.418879,-1.048180,-12.556326,10.614224, 30.782116, 2.547511
3.231977,1.054179,-0.610865,-1.001811,-11.978177,2.893004, 36.071173, 2.547407
3.248082,0.977384,-0.789761,-0.953673,-11.108118,2.989043, 54.024111, 2.547285
3.263946,0.907571,-0.955568,-0.880146,-10.451732,4.634818, 41.375841, 2.547107
3.279920,0.841249,-1.108284,-0.830381,-9.560305,3.115381, 55.804890, 2.546968
3.296066,0.771436,-1.247910,-0.864774,-8.647736,-2.130113, 56.519830, 2.546835
3.311951,0.701622,-1.370083,-0.878982,-7.691095,-0.894476, 60.222880, 2.546673
3.328096,0.631809,-1.479167,-0.864827,-6.756462,0.876753, 57.889952, 2.546569
3.343947,0.558505,-1.566433,-0.924911,-5.505423,-3.790547, 78.924913, 2.546446
3.359952,0.478220,-1.640609,-1.003251,-4.634583,-4.894702, 54.410537, 2.544126
3.375935,0.397935,-1.697333,-1.004632,-3.548971,-0.086400, 67.922899, 2.544193
3.391904,0.317650,-1.732239,-1.005513,-2.185897,-0.055154, 85.357510, 2.544233
3.407946,0.233874,-1.754056,-1.044456,-1.359969,-2.427587, 51.485362, 2.544253
3.423956,0.143117,-1.749693,-1.133755,0.272537,-5.577737, 101.967890, 2.546249
3.439902,0.048869,-1.732239,-1.182087,1.094525,-3.030940, 51.548190, 2.546265
3.455953,-0.006981,-1.692969,-0.695913,2.446571,30.289285, 84.234379, 2.546317
3.471929,-0.038397,-1.640609,-0.393289,3.277408,18.942442, 52.005361, 2.546374
3.488087,-0.048869,-1.575160,-0.129620,4.050616,16.318190, 47.852899, 2.546464
3.503942,-0.041888,-1.496620,0.088065,4.953631,13.729691, 56.954601, 2.543965
3.520088,-0.020944,-1.396263,0.259432,6.215560,10.613621, 78.157390, 2.543825
3.536079,0.017453,-1.274090,0.480236,7.640113,13.807992, 89.084674, 2.543702
3.552061,0.066323,-1.138827,0.611553,8.463460,8.216591, 51.517139, 2.543555
3.567910,0.132645,-0.981748,0.836930,9.911012,14.220246, 91.333981, 2.543414
3.584029,0.212930,-0.802851,0.996155,11.098471,9.878125, 73.668244, 2.543222
3.599940,0.307178,-0.610865,1.184687,12.066257,11.849139, 60.824996, 2.543107
3.616099,0.411898,-0.397062,1.296117,13.231192,6.895830, 72.092020, 2.542959
3.632074,0.516617,-0.178896,1.311045,13.656723,0.934502, 26.637327, 2.542914
3.647964,0.617847,0.034907,1.274123,13.455181,-2.323609, -12.683572, 2.542906
3.663934,0.708604,0.244346,1.136595,13.114559,-8.611658, -21.328884, 2.542926
3.679940,0.792379,0.440696,1.046805,12.267246,-5.609779, -52.937217, 2.542992
3.696087,0.872665,0.628319,0.994428,11.619675,-3.243760, -40.104722, 2.543083
3.711953,0.942478,0.802851,0.880035,11.000436,-7.209952, -39.029287, 2.543253
3.728082,1.008800,0.959931,0.822401,9.738957,-3.573323, -78.211903, 2.543358
3.744097,1.071632,1.108284,0.784663,9.263377,-2.356431, -29.695877, 2.543523
3.759913,1.134464,1.239184,0.794535,8.276410,0.624227, -62.403114, 2.543683
3.775911,1.197296,1.356993,0.785496,7.364028,-0.565006, -57.030960, 2.543797
3.791953,1.263618,1.457350,0.826861,6.255855,2.578515, -69.079473, 2.543908
3.807910,1.333432,1.544616,0.875016,5.468851,3.017820, -49.320294, 2.544017
3.823962,1.406735,1.610066,0.913330,4.077364,2.386824, -86.686235, 2.546414
3.840047,1.483530,1.658063,0.954858,2.983933,2.581838, -67.978333, 2.546361
3.856080,1.563815,1.692969,1.001499,2.177171,2.909020, -50.318803, 2.546316
3.872089,1.644100,1.706059,1.003000,0.817663,0.093785, -84.921482, 2.546301
3.887936,1.727876,1.697333,1.057308,-0.550681,3.427016, -86.347222, 2.544197
3.903938,1.815142,1.675516,1.090694,-1.363368,2.086388, -50.786575, 2.544161
3.920086,1.864012,1.623156,0.605267,-3.242499,-30.061179, -116.369282, 2.544091
3.936086,1.891937,1.570796,0.349066,-3.272492,-16.012542, -1.874570, 2.546460
3.952127,1.902409,1.500983,0.130565,-4.352171,-13.621391, -67.307421, 2.546545
3.967899,1.898918,1.409353,-0.044264,-5.809649,-11.084778, -92.409233, 2.546626
3.983959,1.874484,1.300270,-0.304292,-6.792222,-16.191005, -61.181348, 2.546777
3.999933,1.839577,1.173734,-0.437043,-7.921395,-8.310441, -70.688236, 2.546907
4.015946,1.787217,1.025381,-0.653967,-9.264534,-13.546782, -83.878023, 2.547063
4.032094,1.717404,0.859575,-0.864666,-10.267914,-13.048015, -62.136488, 2.547235
4.048093,1.637119,0.671952,-1.003627,-11.727164,-8.685579, -91.208803, 2.547361
4.063945,1.542871,0.466876,-1.189096,-12.936928,-11.700059, -76.316201, 2.547463
4.079898,1.441642,0.248709,-1.269092,-13.675557,-5.014435, -46.300285, 2.547562
4.095931,1.336922,0.030543,-1.306303,-13.607320,-2.320902, 4.256037, 2.547612
4.111941,1.242674,-0.187623,-1.177361,-13.626868,8.053797, -1.221006, 2.547587
4.128096,1.151917,-0.392699,-1.123579,-12.694286,3.329128, 57.727155, 2.547546
4.144097,1.075123,-0.589049,-0.959871,-12.271079,10.231126, 26.448749, 2.547416
4.159903,1.001819,-0.772308,-0.927544,-11.594304,2.045221, 42.817614, 2.547258
4.175944,0.935496,-0.942478,-0.826912,-10.608416,6.273418, 61.460513, 2.547139
4.191920,0.869174,-1.099557,-0.830277,-9.832225,-0.210590, 48.584795, 2.546976
4.207937,0.802851,-1.243547,-0.828151,-8.989802,0.132692, 52.595560, 2.546825
4.223936,0.736529,-1.370083,-0.829083,-7.909017,-0.058237, 67.553272, 2.546682
4.239938,0.666716,-1.479167,-0.872556,-6.816840,-2.716682, 68.252544, 2.546557
4.255939,0.596903,-1.575160,-0.872610,-5.999194,-0.003408, 51.099677, 2.544053
4.271914,0.520108,-1.653699,-0.961433,-4.916420,-5.560140, 67.779275, 2.544145
4.287937,0.439823,-1.710423,-1.002124,-3.540111,-2.539502, 85.895856, 2.544206
4.303894,0.359538,-1.754056,-1.006269,-2.734426,-0.259754, 50.491033, 2.544261
4.320069,0.279253,-1.775873,-0.992707,-1.348786,0.838459, 85.665508, 2.544271
4.336058,0.191986,-1.775873,-1.091581,0.000000,-6.183917, 84.357129, 2.544282
4.352131,0.097738,-1.762783,-1.172747,0.814407,-5.049794, 50.669281, 2.546237
4.368119,0.038397,-1.723513,-0.742322,2.456211,26.921749, 102.689771, 2.546276
4.384065,0.006981,-1.675516,-0.394029,3.009943,21.842013, 34.725435, 2.546330
4.399937,-0.003491,-1.614430,-0.131955,3.848697,16.511693, 52.844891, 2.546396
4.415796,0.020944,-1.448623,0.264127,5.777778,13.928094, 74.619090, 2.543910
4.431803,0.059341,-1.335177,0.479756,7.087299,13.470897, 81.809278, 2.543769
4.447741,0.101229,-1.204277,0.525636,8.213056,2.878652, 70.633522, 2.543631
4.463790,0.160570,-1.055924,0.739500,9.243753,13.325727, 64.221833, 2.543463
4.479785,0.233874,-0.890118,0.916584,10.366132,11.071215, 70.170628, 2.543311
4.495785,0.321141,-0.702495,1.090831,11.726431,10.890406, 85.018691, 2.543160
4.511931,0.418879,-0.497419,1.210683,12.701362,7.423028, 60.382191, 2.543008
4.527937,0.520108,-0.283616,1.264889,13.357668,3.386629, 41.003761, 2.542936
4.543747,0.621337,-0.065450,1.280570,13.799251,0.991847, 27.930609, 2.542923
4.559792,0.715585,0.148353,1.174793,13.325200,-6.592542, -29.545087, 2.542894
4.575737,0.802851,0.349066,1.094593,12.587825,-5.029771, -46.244924, 2.542961
4.591797,0.883137,0.541052,0.999815,11.954310,-5.901521, -39.446744, 2.543039
4.607792,0.956440,0.724312,0.916584,11.457304,-5.203546, -31.072605, 2.543175
4.623740,1.022763,0.894481,0.831735,10.670279,-5.320401, -49.349454, 2.543324
4.639784,1.092576,1.047198,0.870271,9.518593,2.401948, -71.782929, 2.543456
4.655766,1.158899,1.191187,0.829965,9.009490,-2.521979, -31.854811, 2.543617
4.671878,1.225221,1.317724,0.823269,7.853548,-0.415628, -71.744122, 2.543743
4.687787,1.291544,1.431170,0.833773,7.130957,0.660316, -45.420261, 2.543892
4.703785,1.364847,1.527163,0.916412,6.000319,5.165579, -70.673713, 2.543995
4.719790,1.441642,1.605703,0.959631,4.907205,2.700331, -68.298302, 2.546413
4.735746,1.518436,1.666789,0.962578,3.828436,0.184694, -67.608992, 2.546339
4.751801,1.598722,1.710423,1.000126,2.717735,2.338724, -69.181015, 2.546296
4.767853,1.682497,1.732239,1.043805,1.359121,2.721081, -84.638264, 2.546271
4.783781,1.773255,1.740966,1.139592,0.547881,6.013749, -50.931723, 2.546254
4.799909,1.864012,1.727876,1.125460,-0.811630,-0.876231, -84.295071, 2.544216
4.815790,1.954769,1.692969,1.142965,-2.198009,1.102228, -87.297979, 2.544191
4.831974,2.007129,1.636246,0.647057,-3.504894,-30.641838, -80.751638, 2.544105
4.847803,2.042035,1.570796,0.441046,-4.134806,-13.014803, -39.794833, 2.546445
4.863839,2.052507,1.492257,0.130606,-4.897719,-19.358952, -47.574986, 2.546553
4.879768,2.049017,1.391900,-0.043828,-6.300234,-10.950690, -88.047940, 2.546659
4.895922,2.024582,1.274090,-0.302521,-7.292913,-16.014185, -61.450984, 2.546814
4.911896,1.982694,1.138827,-0.524451,-8.467699,-13.893211, -73.543576, 2.546942
4.927952,1.926843,0.981748,-0.695697,-9.783236,-10.665530, -81.934301, 2.547109
4.943793,1.853540,0.802851,-0.925495,-11.293242,-14.506546, -95.322669, 2.547239
4.959742,1.759292,0.606502,-1.181864,-12.311088,-16.074329, -63.818784, 2.547397
4.975799,1.654572,0.388336,-1.304350,-13.586981,-7.628184, -79.460252, 2.547525
4.991791,1.549852,0.165806,-1.309652,-13.915050,-0.331514, -20.514560, 2.547586
5.007806,1.445133,-0.061087,-1.307771,-14.167518,0.117444, -15.764478, 2.547601
5.023930,1.343904,-0.279253,-1.255633,-13.530523,3.233586, 39.506010, 2.547579
5.039957,1.253146,-0.484329,-1.132553,-12.795669,7.679524, 45.851015, 2.547480
5.055778,1.176352,-0.680678,-0.970792,-12.410691,10.224449, 24.333360, 2.547325
5.071781,1.099557,-0.863938,-0.959751,-11.451576,0.689914, 59.933441, 2.547203
5.087977,1.033235,-1.029744,-0.818999,-10.237483,8.690570, 74.962508, 2.547071
