1.487940, 0.212930, -1.841322, -0.087381, -2.184529, 8.171166, 67.882494, 66.152332, 0.000000
1.503947, 0.212930, -1.863139, 0.000000, -1.362942, 5.458934, 51.326705, 66.153395, 0.000000
1.519886, 0.212930, -1.871866, 0.000000, -0.547503, 0.000000, 51.160013, 66.153987, 0.000000
1.535947, 0.230383, -1.863139, 0.217338, 0.543344, 13.532007, 67.918974, 66.154329, 0.000000
1.551882, 0.244346, -1.841322, 0.175245, 1.369100, -2.641525, 51.820305, 66.199046, 0.000000
1.567984, 0.251327, -1.802052, 0.086714, 2.438822, -5.498149, 66.434066, 66.199512, 0.000000
1.583904, 0.251327, -1.745329, 0.000000, 3.563015, -5.446838, 70.615160, 66.200922, 0.000000
1.599895, 0.247837, -1.666789, -0.043658, 4.911501, -2.730148, 84.327817, 66.202324, 0.000000
1.615931, 0.237365, -1.570796, -0.130606, 5.986101, -5.422053, 67.011682, 66.204780, 0.000000
1.631955, 0.226893, -1.461713, -0.130704, 6.807481, -0.006104, 51.259398, 66.145165, 0.000000
1.647938, 0.223402, -1.326450, -0.043680, 8.462930, 5.444785, 103.575628, 66.141850, 0.000000
1.664026, 0.230383, -1.178097, 0.086789, 9.221344, 8.109694, 47.141586, 66.137995, 0.000000
