0.015990	0.006981	0.008727	0.087321	0.545756	5.460978	34.131113	0.000000
0.032033	0.027925	0.017453	0.261098	0.543954	10.831930	-0.112384	0.000000
0.048060	0.066323	0.047997	0.479157	1.905738	13.605745	84.968143	0.000000
0.064038	0.111701	0.082903	0.568013	2.184665	5.561150	17.456975	0.000000
0.080111	0.171042	0.130900	0.738396	2.986160	10.600571	49.865913	0.000000
0.096041	0.240855	0.187623	0.876499	3.560778	8.669385	36.071447	0.000000
0.111995	0.314159	0.244346	0.918940	3.555422	2.660179	-0.335751	0.000000
0.128038	0.387463	0.305433	0.913842	3.807675	-0.317765	15.723539	0.000000
0.144007	0.467748	0.362156	1.005513	3.552082	5.740534	-16.005536	0.000000
0.160180	0.548033	0.414516	0.992829	3.237487	-0.784217	-19.451876	0.000000
0.176033	0.628319	0.466876	1.012870	3.302837	1.264159	4.122257	0.000000
0.192037	0.701622	0.510509	0.916069	2.726395	-6.048564	-36.018608	0.000000
0.208059	0.778417	0.549779	0.958613	2.450999	2.655359	-17.188629	0.000000
0.224039	0.858702	0.580322	1.004820	1.911343	2.891574	-33.770719	0.000000
0.240040	0.932006	0.606502	0.916241	1.636144	-5.535889	-17.198871	0.000000
0.256041	1.008800	0.619592	0.959871	0.818072	2.726736	-51.126302	0.000000
0.272054	1.085595	0.632682	0.959152	0.817459	-0.044921	-0.038285	0.000000
0.288032	1.158899	0.628319	0.917560	-0.273083	-2.603097	-68.252728	0.000000
0.304025	1.235693	0.619592	0.960351	-0.545654	2.675654	-17.043139	0.000000
0.320031	1.263618	0.593412	0.348935	-1.635633	-38.199190	-68.098132	0.000000
0.336036	1.270600	0.527962	0.087239	-4.089338	-16.350878	-153.308635	0.000000
0.352048	1.256637	0.431969	-0.174402	-5.995073	-16.340328	-119.019203	0.000000
0.368036	1.221730	0.314159	-0.436660	-7.368634	-16.403408	-85.912013	0.000000
0.384025	1.162389	0.174533	-0.742275	-8.732650	-19.114106	-85.309632	0.000000
0.400028	1.092576	0.021817	-0.872501	-9.542980	-8.137586	-50.636136	0.000000
0.416034	1.022763	-0.143990	-0.872337	-10.359008	0.010217	-50.982617	0.000000
0.432159	0.945968	-0.305433	-0.952490	-10.011966	-4.970683	21.521957	0.000000
0.448169	0.872665	-0.462512	-0.915726	-9.811345	2.296329	12.530999	0.000000
0.464034	0.795870	-0.619592	-0.968099	-9.901017	-3.301223	-5.652185	0.000000
0.480026	0.729548	-0.759218	-0.829446	-8.731012	8.670167	73.161900	0.000000
0.496038	0.666716	-0.890118	-0.784810	-8.175100	2.787694	34.718475	0.000000
0.512137	0.607375	-1.007928	-0.737203	-7.317829	2.957082	53.249943	0.000000
0.528034	0.551524	-1.108284	-0.702655	-6.312916	2.173268	63.213960	0.000000
0.544028	0.495674	-1.195551	-0.698394	-5.456200	0.266440	53.564863	0.000000
0.560149	0.443314	-1.265364	-0.649586	-4.330573	3.027580	69.823635	0.000000
0.575995	0.390954	-1.317724	-0.660859	-3.304296	-0.711426	64.765680	0.000000
0.592030	0.335103	-1.356993	-0.696608	-2.449012	-2.229413	53.338581	0.000000
0.608029	0.282743	-1.378810	-0.654539	-1.363624	2.629445	67.841011	0.000000
0.624031	0.226893	-1.378810	-0.698044	0.000000	-2.718727	85.215830	0.000000
0.640037	0.171042	-1.370083	-0.697870	0.545211	0.010899	34.062910	0.000000
0.656034	0.143117	-1.330814	-0.349131	2.454830	21.800255	119.373545	0.000000
0.672055	0.129154	-1.282817	-0.174304	2.995853	10.912375	33.769618	0.000000
0.687988	0.129154	-1.208641	0.000000	4.655526	10.939820	104.165772	0.000000
